Cycle,Year,Medical School Name,Short Name,Cost Type,Ownership Type,Residence Status,Health Insurance Required ,Health Insurance Waived,Reported Cost
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,Fees,Public,Resident,Yes,Yes,2162.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,Health Insurance,Public,Nonresident,Yes,Yes,2500.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,Health Insurance,Public,Resident,Yes,Yes,2500.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,Tuition,Public,Nonresident,Yes,Yes,57157.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,Tuition,Public,Resident,Yes,Yes,36382.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,61819.0
2019-20,2019,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Iowa-Carver,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,41044.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Fees,Public,Nonresident,Yes,,844.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Fees,Public,Resident,Yes,,844.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Health Insurance,Public,Nonresident,Yes,,0.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Health Insurance,Public,Resident,Yes,,0.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Tuition,Public,Nonresident,Yes,,67136.0
2019-20,2019,University of Kansas School of Medicine,Kansas,Tuition,Public,Resident,Yes,,37941.0
2019-20,2019,University of Kansas School of Medicine,Kansas,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,,67980.0
2019-20,2019,University of Kansas School of Medicine,Kansas,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,,38785.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Fees,Public,Nonresident,Yes,Yes,1524.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Fees,Public,Resident,Yes,Yes,1524.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Health Insurance,Public,Nonresident,Yes,Yes,0.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Health Insurance,Public,Resident,Yes,Yes,0.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Tuition,Public,Nonresident,Yes,Yes,70848.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,Tuition,Public,Resident,Yes,Yes,38518.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,72372.0
2019-20,2019,University of Kentucky College of Medicine,Kentucky,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,40042.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Fees,Public,Nonresident,Yes,Yes,1606.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Fees,Public,Resident,Yes,Yes,1606.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Health Insurance,Public,Nonresident,Yes,Yes,2789.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Health Insurance,Public,Resident,Yes,Yes,2789.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Tuition,Public,Nonresident,Yes,Yes,61982.0
2019-20,2019,University of Louisville School of Medicine,Louisville,Tuition,Public,Resident,Yes,Yes,40760.0
2019-20,2019,University of Louisville School of Medicine,Louisville,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,66377.0
2019-20,2019,University of Louisville School of Medicine,Louisville,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,45155.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Fees,Public,Nonresident,Yes,Yes,5977.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Fees,Public,Resident,Yes,Yes,4690.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Health Insurance,Public,Nonresident,Yes,Yes,3511.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Health Insurance,Public,Resident,Yes,Yes,3511.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Tuition,Public,Nonresident,Yes,Yes,66905.0
2019-20,2019,University of Maryland School of Medicine,Maryland,Tuition,Public,Resident,Yes,Yes,37810.0
2019-20,2019,University of Maryland School of Medicine,Maryland,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,76393.0
2019-20,2019,University of Maryland School of Medicine,Maryland,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,46011.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Fees,Public,Nonresident,Yes,Yes,2316.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Fees,Public,Resident,Yes,Yes,2316.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Health Insurance,Public,Nonresident,Yes,Yes,4387.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Health Insurance,Public,Resident,Yes,Yes,4387.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Tuition,Public,Nonresident,Yes,Yes,61960.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,Tuition,Public,Resident,Yes,Yes,36030.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,68663.0
2019-20,2019,University of Massachusetts T.H. Chan School of Medicine,Massachusetts-Chan,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,42733.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Fees,Private,Nonresident,Yes,Yes,1314.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Fees,Private,Resident,Yes,Yes,1314.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Health Insurance,Private,Nonresident,Yes,Yes,3264.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Health Insurance,Private,Resident,Yes,Yes,3264.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Tuition,Private,Nonresident,Yes,Yes,45871.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,Tuition,Private,Resident,Yes,Yes,45871.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,50449.0
2019-20,2019,University of Miami Leonard M. Miller School of Medicine,Miami-Miller,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,50449.0
2019-20,2019,University of Michigan Medical School,Michigan,Fees,Public,Nonresident,Yes,Yes,1096.0
2019-20,2019,University of Michigan Medical School,Michigan,Fees,Public,Resident,Yes,Yes,1096.0
2019-20,2019,University of Michigan Medical School,Michigan,Health Insurance,Public,Nonresident,Yes,Yes,2576.0
2019-20,2019,University of Michigan Medical School,Michigan,Health Insurance,Public,Resident,Yes,Yes,2576.0
2019-20,2019,University of Michigan Medical School,Michigan,Tuition,Public,Nonresident,Yes,Yes,57966.0
2019-20,2019,University of Michigan Medical School,Michigan,Tuition,Public,Resident,Yes,Yes,38648.0
2019-20,2019,University of Michigan Medical School,Michigan,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,61638.0
2019-20,2019,University of Michigan Medical School,Michigan,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,42320.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Fees,Public,Nonresident,Yes,Yes,1772.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Fees,Public,Resident,Yes,Yes,1772.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Health Insurance,Public,Nonresident,Yes,Yes,2340.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Health Insurance,Public,Resident,Yes,Yes,2340.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Tuition,Public,Nonresident,Yes,Yes,51835.0
2019-20,2019,University of Minnesota Medical School,Minnesota,Tuition,Public,Resident,Yes,Yes,36119.0
2019-20,2019,University of Minnesota Medical School,Minnesota,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,55947.0
2019-20,2019,University of Minnesota Medical School,Minnesota,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,40231.0
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Fees,Public,Nonresident,,,
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Fees,Public,Resident,Yes,Yes,55.0
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Health Insurance,Public,Nonresident,,,
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Health Insurance,Public,Resident,Yes,Yes,3257.0
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Tuition,Public,Nonresident,,,
2019-20,2019,University of Mississippi School of Medicine,Mississippi,Tuition,Public,Resident,Yes,Yes,31197.0
2019-20,2019,University of Mississippi School of Medicine,Mississippi,"Tuition, Fees, and Health Insurance",Public,Nonresident,,,
2019-20,2019,University of Mississippi School of Medicine,Mississippi,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,34509.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Fees,Public,Nonresident,Yes,Yes,3036.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Fees,Public,Resident,Yes,Yes,3036.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Health Insurance,Public,Nonresident,Yes,Yes,0.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Health Insurance,Public,Resident,Yes,Yes,0.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Tuition,Public,Nonresident,Yes,Yes,68576.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,Tuition,Public,Resident,Yes,Yes,33674.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,71612.0
2019-20,2019,University of Missouri-Columbia School of Medicine,Missouri Columbia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,36710.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Fees,Public,Nonresident,Yes,Yes,2050.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Fees,Public,Resident,Yes,Yes,2050.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Health Insurance,Public,Nonresident,Yes,Yes,0.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Health Insurance,Public,Resident,Yes,Yes,0.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Tuition,Public,Nonresident,Yes,Yes,62943.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,Tuition,Public,Resident,Yes,Yes,31471.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,64993.0
2019-20,2019,University of Missouri-Kansas City School of Medicine,Missouri Kansas City,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,33521.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Fees,Public,Nonresident,Yes,Yes,1954.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Fees,Public,Resident,Yes,Yes,1954.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Health Insurance,Public,Nonresident,Yes,Yes,3057.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Health Insurance,Public,Resident,Yes,Yes,3057.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Tuition,Public,Nonresident,Yes,Yes,55754.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,Tuition,Public,Resident,Yes,Yes,34416.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,60765.0
2019-20,2019,University of Nebraska College of Medicine,Nebraska,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,39427.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Fees,Public,Nonresident,Yes,Yes,2400.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Fees,Public,Resident,Yes,Yes,2400.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Health Insurance,Public,Nonresident,Yes,Yes,3144.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Health Insurance,Public,Resident,Yes,Yes,3144.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Tuition,Public,Nonresident,Yes,Yes,56574.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,Tuition,Public,Resident,Yes,Yes,28810.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,62118.0
2019-20,2019,"University of Nevada, Reno School of Medicine",Nevada Reno,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,34354.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Fees,Public,Nonresident,Yes,Yes,3112.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Fees,Public,Resident,Yes,Yes,3112.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Health Insurance,Public,Nonresident,Yes,Yes,2590.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Health Insurance,Public,Resident,Yes,Yes,2590.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Tuition,Public,Nonresident,Yes,Yes,44468.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,Tuition,Public,Resident,Yes,Yes,15483.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,50170.0
2019-20,2019,University of New Mexico School of Medicine,New Mexico,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,21185.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Fees,Public,Nonresident,Yes,Yes,1955.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Fees,Public,Resident,Yes,Yes,1955.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Health Insurance,Public,Nonresident,Yes,Yes,2627.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Health Insurance,Public,Resident,Yes,Yes,2627.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Tuition,Public,Nonresident,Yes,Yes,60140.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,Tuition,Public,Resident,Yes,Yes,32746.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,64722.0
2019-20,2019,University of North Carolina at Chapel Hill School of Medicine,North Carolina,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,37328.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Fees,Public,Nonresident,Yes,,1524.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Fees,Public,Resident,Yes,,1524.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Health Insurance,Public,Nonresident,Yes,,0.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Health Insurance,Public,Resident,Yes,,0.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Tuition,Public,Nonresident,Yes,,59348.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,Tuition,Public,Resident,Yes,,32064.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,,60872.0
2019-20,2019,University of North Dakota School of Medicine and Health Sciences,North Dakota,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,,33588.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Fees,Public,Nonresident,Yes,Yes,4831.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Fees,Public,Resident,Yes,Yes,4831.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Health Insurance,Public,Nonresident,Yes,Yes,2637.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Health Insurance,Public,Resident,Yes,Yes,2637.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Tuition,Public,Nonresident,Yes,Yes,59317.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,Tuition,Public,Resident,Yes,Yes,25990.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,66785.0
2019-20,2019,University of Oklahoma College of Medicine,Oklahoma,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,33458.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Fees,Private,Nonresident,Yes,Yes,992.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Fees,Private,Resident,Yes,Yes,992.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Health Insurance,Private,Nonresident,Yes,Yes,4156.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Health Insurance,Private,Resident,Yes,Yes,4156.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Tuition,Private,Nonresident,Yes,Yes,59930.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,Tuition,Private,Resident,Yes,Yes,57684.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,65078.0
2019-20,2019,University of Pittsburgh School of Medicine,Pittsburgh,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,62832.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Fees,Public,Nonresident,Yes,Yes,200.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Fees,Public,Resident,Yes,Yes,200.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Health Insurance,Public,Nonresident,Yes,Yes,1112.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Health Insurance,Public,Resident,Yes,Yes,1112.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Tuition,Public,Nonresident,Yes,Yes,32000.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,Tuition,Public,Resident,Yes,Yes,16000.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,33312.0
2019-20,2019,University of Puerto Rico School of Medicine,Puerto Rico,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,17312.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Fees,Private,Nonresident,Yes,Yes,2947.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Fees,Private,Resident,Yes,Yes,2947.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Health Insurance,Private,Nonresident,Yes,Yes,2448.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Health Insurance,Private,Resident,Yes,Yes,2448.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Tuition,Private,Nonresident,Yes,Yes,59100.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,Tuition,Private,Resident,Yes,Yes,59100.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,64495.0
2019-20,2019,University of Rochester School of Medicine and Dentistry,Rochester,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,64495.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Fees,Public,Nonresident,Yes,Yes,799.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Fees,Public,Resident,Yes,Yes,799.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Health Insurance,Public,Nonresident,Yes,Yes,2000.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Health Insurance,Public,Resident,Yes,Yes,2000.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Tuition,Public,Nonresident,Yes,Yes,62008.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,Tuition,Public,Resident,Yes,Yes,31004.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,64807.0
2019-20,2019,University of South Alabama College of Medicine,South Alabama,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,33803.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Fees,Public,Nonresident,Yes,Yes,1344.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Fees,Public,Resident,Yes,Yes,1344.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Health Insurance,Public,Nonresident,Yes,Yes,2181.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Health Insurance,Public,Resident,Yes,Yes,2181.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Tuition,Public,Nonresident,Yes,Yes,87150.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,Tuition,Public,Resident,Yes,Yes,42888.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,90675.0
2019-20,2019,University of South Carolina School of Medicine Columbia,South Carolina Columbia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,46413.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Fees,Public,Nonresident,Yes,Yes,1894.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Fees,Public,Resident,Yes,Yes,1894.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Health Insurance,Public,Nonresident,Yes,Yes,2189.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Health Insurance,Public,Resident,Yes,Yes,2189.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Tuition,Public,Nonresident,Yes,Yes,87230.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,Tuition,Public,Resident,Yes,Yes,42968.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,91313.0
2019-20,2019,University of South Carolina School of Medicine Greenville,South Carolina Greenville,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,47051.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Fees,Public,Nonresident,Yes,Yes,2235.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Fees,Public,Resident,Yes,Yes,2235.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Health Insurance,Public,Nonresident,Yes,Yes,2182.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Health Insurance,Public,Resident,Yes,Yes,2182.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Tuition,Public,Nonresident,Yes,Yes,76173.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,Tuition,Public,Resident,Yes,Yes,31787.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,80590.0
2019-20,2019,"University of South Dakota, Sanford School of Medicine",South Dakota-Sanford,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,36204.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Fees,Public,Nonresident,Yes,Yes,1467.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Fees,Public,Resident,Yes,Yes,1467.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Health Insurance,Public,Nonresident,Yes,Yes,3116.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Health Insurance,Public,Resident,Yes,Yes,3116.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Tuition,Public,Nonresident,Yes,Yes,67658.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,Tuition,Public,Resident,Yes,Yes,34566.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,72241.0
2019-20,2019,University of Tennessee Health Science Center College of Medicine,Tennessee,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,39149.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Fees,Public,Nonresident,Yes,Yes,3462.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Fees,Public,Resident,Yes,Yes,3462.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Health Insurance,Public,Nonresident,Yes,Yes,2789.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Health Insurance,Public,Resident,Yes,Yes,2789.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Tuition,Public,Nonresident,Yes,Yes,34115.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,Tuition,Public,Resident,Yes,Yes,19306.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,40366.0
2019-20,2019,University of Texas Medical Branch School of Medicine,UT Medical Branch,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,25557.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Fees,Public,Nonresident,Yes,Yes,1663.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Fees,Public,Resident,Yes,Yes,1663.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Health Insurance,Public,Nonresident,Yes,Yes,2789.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Health Insurance,Public,Resident,Yes,Yes,2789.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Tuition,Public,Nonresident,Yes,Yes,29735.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,Tuition,Public,Resident,Yes,Yes,16635.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,34187.0
2019-20,2019,University of Texas Rio Grande Valley School of Medicine,UT Rio Grande Valley,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,21087.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Fees,Public,Nonresident,Yes,Yes,1405.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Fees,Public,Resident,Yes,Yes,1405.0
2019-20,2019,University of Texas Southwestern Medical School,UT Southwestern,Health Insurance,Public,Nonresident,Yes,Yes,2789.0
