cycle_year,state,school,applications,in state applicants,out of state applicants,women applicants,men applicants,matriculants,in state matriculants,out of state matriculants,women matriculants,men matriculants
2017,ND,North Dakota,1335.0,8.6,91.4,47.1,52.8,78.0,55.1,44.9,52.6,47.4
2017,NE,Creighton,6126.0,2.4,97.6,43.1,56.8,155.0,5.8,94.2,42.6,57.4
2017,NE,Nebraska,1702.0,17.1,82.9,43.2,56.8,132.0,85.6,14.4,43.2,56.8
2017,NH,Dartmouth-Geisel,7544.0,1.1,98.9,48.7,51.2,92.0,4.3,95.7,56.5,43.5
2017,NJ,Cooper Rowan,5123.0,24.1,75.9,52.5,47.5,96.0,72.9,27.1,57.3,41.7
2017,NJ,Rutgers New Jersey,4638.0,32.0,68.0,52.0,48.0,178.0,86.5,13.5,51.1,48.9
2017,NJ,Rutgers-RW Johnson,3907.0,37.5,62.5,52.3,47.6,170.0,84.1,15.9,54.7,45.3
2017,NM,New Mexico,1464.0,20.0,80.0,49.2,50.8,103.0,91.3,8.7,53.4,46.6
2017,NV,Nevada Las Vegas,909.0,30.3,69.7,40.4,59.6,60.0,83.3,16.7,51.7,48.3
2017,NV,Nevada Reno,1267.0,21.9,78.1,45.0,55.0,70.0,85.7,14.3,51.4,48.6
2017,NY,Albany,8579.0,21.7,78.3,48.2,51.8,134.0,32.1,67.9,55.2,44.8
2017,NY,Buffalo-Jacobs,3862.0,51.0,49.0,48.2,51.7,180.0,85.6,14.4,49.4,50.6
2017,NY,CUNY,70.0,100.0,0.0,65.7,34.3,70.0,100.0,0.0,65.7,34.3
2017,NY,Columbia-Vagelos,8188.0,15.6,84.4,48.1,51.9,150.0,24.7,75.3,53.3,46.0
2017,NY,Cornell-Weill,6245.0,19.0,81.0,47.5,52.5,106.0,25.5,74.5,47.2,52.8
2017,NY,Einstein,7679.0,21.1,78.9,47.6,52.3,183.0,44.8,55.2,47.5,52.5
2017,NY,Zucker Hofstra Northwell,6088.0,29.8,70.2,49.2,50.8,99.0,48.5,51.5,44.4,55.6
2017,NY,Mount Sinai-Icahn,6498.0,21.6,78.4,51.2,48.8,140.0,36.4,63.6,50.0,50.0
2017,NY,New York Medical,12338.0,16.6,83.4,50.0,50.0,216.0,37.5,62.5,56.0,44.0
2017,NY,NYU-Grossman,7659.0,18.0,82.0,48.1,51.8,118.0,38.1,61.9,50.0,50.0
2017,NY,Rochester,6259.0,22.3,77.7,47.7,52.3,100.0,28.0,72.0,53.0,47.0
2017,NY,SUNY Downstate,5268.0,45.4,54.6,49.4,50.6,196.0,80.6,19.4,49.5,50.5
2017,NY,SUNY Upstate,4290.0,50.1,49.9,49.4,50.6,168.0,82.1,17.9,50.0,50.0
2017,NY,Renaissance Stony Brook,5505.0,42.3,57.7,48.9,51.1,136.0,75.0,25.0,46.3,53.7
2017,OH,Case Western Reserve,6740.0,12.0,88.0,46.5,53.5,217.0,18.0,82.0,52.1,47.9
2017,OH,Cincinnati,4934.0,24.6,75.4,45.3,54.7,173.0,55.5,44.5,47.4,52.6
2017,OH,Northeast Ohio,2743.0,38.3,61.7,48.5,51.4,148.0,85.8,14.2,53.4,46.6
2017,OH,Ohio State,7145.0,17.4,82.6,44.9,55.1,197.0,54.8,45.2,52.8,47.2
2017,OH,Toledo,4115.0,27.8,72.2,45.0,55.0,175.0,77.1,22.9,48.6,50.9
2017,OH,Wright State-Boonshoft,5364.0,22.2,77.8,48.5,51.5,115.0,80.9,19.1,53.9,46.1
2017,OK,Oklahoma,2020.0,19.9,80.1,45.7,54.2,161.0,91.3,8.7,47.8,51.6
2017,OR,Oregon,6305.0,8.1,91.9,49.5,50.4,160.0,80.0,20.0,54.4,45.6
2017,PA,Drexel,13827.0,8.7,91.3,49.7,50.2,256.0,28.9,71.1,53.1,46.9
2017,PA,Geisinger Commonwealth,5922.0,16.4,83.6,51.0,49.0,110.0,71.8,28.2,49.1,50.9
2017,PA,Jefferson-Kimmel,10052.0,11.1,88.9,48.3,51.7,272.0,32.7,67.3,49.6,50.4
2017,PA,Penn State,8536.0,13.3,86.7,48.3,51.7,152.0,36.2,63.8,53.9,46.1
2017,PA,Pennsylvania-Perelman,6200.0,10.0,90.0,47.5,52.4,159.0,20.8,79.2,49.7,50.3
2017,PA,Pittsburgh,6151.0,12.9,87.1,47.2,52.8,147.0,36.1,63.9,59.9,40.1
2017,PA,Temple-Katz,10782.0,11.6,88.4,49.5,50.5,208.0,44.2,55.8,53.4,46.2
2017,PR,Caribe,1181.0,48.6,51.4,51.2,48.8,72.0,87.5,12.5,45.8,54.2
2017,PR,Ponce,1460.0,39.6,60.4,52.1,47.9,86.0,69.8,30.2,52.3,47.7
2017,PR,Puerto Rico,676.0,66.3,33.7,51.6,48.4,109.0,98.2,1.8,49.5,50.5
2017,PR,San Juan Bautista,1352.0,37.0,63.0,50.7,49.3,60.0,73.3,26.7,50.0,50.0
2017,RI,Brown-Alpert,7713.0,1.1,98.9,52.4,47.5,143.0,9.8,90.2,55.9,43.4
2017,SC,MU South Carolina,4286.0,13.8,86.2,52.5,47.4,174.0,88.5,11.5,47.1,52.9
2017,SC,South Carolina Columbia,3448.0,15.1,84.9,51.4,48.5,100.0,75.0,25.0,44.0,55.0
2017,SC,South Carolina Greenville,4234.0,12.9,87.1,51.8,48.2,104.0,66.3,33.7,56.7,43.3
2017,SD,South Dakota-Sanford,706.0,22.2,77.8,43.2,56.8,70.0,77.1,22.9,41.4,58.6
2017,TN,East Tennessee-Quillen,2402.0,26.7,73.3,49.5,50.5,71.0,84.5,15.5,43.7,56.3
2017,TN,Meharry,6806.0,4.2,95.8,57.1,42.9,115.0,21.7,78.3,54.8,45.2
2017,TN,Tennessee,1947.0,38.8,61.2,47.5,52.5,170.0,91.8,8.2,37.1,62.9
2017,TN,Vanderbilt,6337.0,4.8,95.2,47.2,52.7,99.0,13.1,86.9,50.5,49.5
2017,TX,Baylor,7620.0,25.1,74.9,49.6,50.3,185.0,83.8,16.2,53.5,46.5
2017,TX,Texas A & M,4870.0,77.4,22.6,49.9,50.1,164.0,97.0,3.0,45.1,54.9
2017,TX,Texas Tech,4479.0,80.1,19.9,49.3,50.7,180.0,90.6,9.4,51.1,48.9
2017,TX,Texas Tech-Foster,3954.0,82.3,17.7,49.5,50.5,103.0,97.1,2.9,45.6,54.4
2017,TX,UT Austin-Dell,4818.0,77.6,22.4,50.0,50.0,50.0,90.0,10.0,58.0,42.0
2017,TX,UT San Antonio-Long,5159.0,75.8,24.2,49.5,50.5,209.0,88.5,11.5,45.5,54.5
2017,TX,UT Houston-McGovern,5016.0,77.4,22.6,50.1,49.9,241.0,93.8,6.2,52.7,47.3
2017,TX,UT Medical Branch,4889.0,79.3,20.7,49.6,50.4,230.0,95.2,4.8,46.1,53.9
2017,TX,UT Rio Grande Valley,3946.0,82.0,18.0,49.2,50.8,50.0,90.0,10.0,44.0,56.0
2017,TX,UT Southwestern,5141.0,73.8,26.2,49.4,50.6,224.0,87.9,12.1,50.9,49.1
2017,UT,Utah,3709.0,14.3,85.7,40.7,59.2,125.0,76.0,24.0,44.0,56.0
2017,VA,Eastern Virginia,6729.0,14.9,85.1,48.3,51.7,151.0,48.3,51.7,42.4,57.6
2017,VA,Virginia,5453.0,16.7,83.3,48.5,51.5,161.0,46.0,54.0,48.4,51.6
2017,VA,Virginia Commonwealth,8770.0,12.6,87.4,48.2,51.7,216.0,52.3,47.7,49.5,50.5
2017,VA,Virginia Tech Carilion,4403.0,16.5,83.5,47.4,52.6,43.0,30.2,69.8,53.5,46.5
2017,VT,Vermont-Larner,5857.0,1.7,98.3,47.1,52.8,119.0,31.9,68.1,49.6,49.6
2017,WA,U Washington,8607.0,11.0,89.0,48.5,51.4,270.0,52.6,47.4,51.5,48.5
2017,WA,Washington State-Floyd,711.0,81.3,18.7,43.0,57.0,60.0,95.0,5.0,56.7,43.3
2017,WI,MC Wisconsin,7197.0,10.6,89.4,45.3,54.6,254.0,56.3,43.7,48.8,51.2
2017,WI,Wisconsin,5474.0,14.0,86.0,45.5,54.4,174.0,75.9,24.1,52.3,47.7
2017,WV,Marshall-Edwards,1943.0,8.3,91.7,45.0,55.0,75.0,65.3,34.7,46.7,53.3
2017,WV,West Virginia,4552.0,4.0,96.0,44.8,55.1,112.0,58.0,42.0,50.0,50.0
2018,AL,Alabama,4581.0,12.0,88.0,50.4,49.6,186.0,86.6,13.4,43.5,56.5
2018,AL,South Alabama,1604.0,29.5,70.5,48.9,51.1,74.0,93.2,6.8,47.3,52.7
2018,AR,Arkansas,2405.0,14.2,85.8,48.1,51.9,173.0,92.5,7.5,46.2,53.8
2018,AZ,Arizona,9530.0,8.8,91.2,49.1,50.8,117.0,73.5,26.5,52.1,47.9
2018,AZ,Arizona Phoenix,6784.0,11.9,88.1,49.1,50.8,80.0,71.3,28.8,55.0,45.0
2018,CA,California,2419.0,36.8,63.2,49.3,50.7,64.0,75.0,25.0,48.4,51.6
2018,CA,California Northstate,4768.0,57.4,42.6,51.6,48.4,96.0,92.7,7.3,47.9,52.1
2018,CA,Loma Linda,5510.0,40.5,59.5,49.4,50.6,168.0,47.0,53.0,52.4,47.6
2018,CA,Southern Cal-Keck,8353.0,48.8,51.2,49.2,50.8,186.0,76.9,23.1,52.2,47.8
2018,CA,Stanford,6894.0,34.1,65.9,47.1,52.8,90.0,45.6,54.4,47.8,52.2
2018,CA,UC Davis,7553.0,62.8,37.2,51.3,48.7,119.0,97.5,2.5,63.9,36.1
2018,CA,UC Irvine,6369.0,72.0,28.0,49.3,50.6,104.0,88.5,11.5,53.8,46.2
2018,CA,UC Riverside,5556.0,74.6,25.4,50.5,49.4,70.0,100.0,0.0,50.0,50.0
2018,CA,UC San Diego,7237.0,58.0,42.0,49.0,51.0,134.0,82.1,17.9,56.7,43.3
2018,CA,UC San Francisco,7813.0,46.0,54.0,48.9,51.0,165.0,78.8,21.2,52.7,47.3
2018,CA,UCLA-Geffen,14503.0,42.4,57.6,50.6,49.3,175.0,71.4,28.6,53.7,46.3
2018,CO,Colorado,7347.0,9.9,90.1,47.0,53.0,184.0,48.9,51.1,52.2,47.8
2018,CT,Connecticut,3107.0,15.5,84.5,53.6,46.3,106.0,73.6,26.4,56.6,43.4
2018,CT,Quinnipiac-Netter,6564.0,5.4,94.6,50.2,49.8,98.0,26.5,73.5,57.1,42.9
2018,CT,Yale,5906.0,4.0,96.0,48.1,51.8,104.0,4.8,95.2,48.1,51.9
2018,DC,George Washington,14004.0,0.5,99.5,52.6,47.4,180.0,3.3,96.7,62.8,37.2
2018,DC,Georgetown,13679.0,0.5,99.5,50.9,49.0,200.0,3.0,97.0,50.5,49.5
2018,DC,Howard,9167.0,0.5,99.5,58.4,41.6,120.0,4.2,95.8,58.3,41.7
2018,FL,FIU-Wertheim,4873.0,50.8,49.2,50.4,49.5,120.0,80.8,19.2,50.0,50.0
2018,FL,Florida,4555.0,52.7,47.3,48.6,51.3,134.0,84.3,15.7,50.0,50.0
2018,FL,Florida Atlantic-Schmidt,3414.0,63.3,36.7,49.7,50.2,65.0,84.6,15.4,46.2,53.8
2018,FL,Florida State,7178.0,37.7,62.3,51.8,48.1,120.0,99.2,0.8,56.7,42.5
2018,FL,Miami-Miller,8497.0,25.5,74.5,46.3,53.6,205.0,53.7,46.3,58.0,42.0
2018,FL,Nova Southeastern-Patel,1965.0,44.8,55.2,48.2,51.6,53.0,54.7,45.3,47.2,52.8
2018,FL,UCF,5265.0,46.3,53.7,49.2,50.8,120.0,71.7,28.3,44.2,55.8
2018,FL,USF-Morsani,6006.0,42.5,57.5,48.3,51.6,178.0,62.4,37.6,49.4,50.6
2018,GA,Emory,9440.0,8.3,91.7,50.3,49.7,136.0,25.7,74.3,56.6,43.4
2018,GA,MC Georgia Augusta,3109.0,39.9,60.1,52.8,47.2,230.0,97.4,2.6,48.7,51.3
2018,GA,Mercer,1127.0,99.6,0.4,50.9,49.1,122.0,100.0,0.0,46.7,53.3
2018,GA,Morehouse,6784.0,11.3,88.7,58.9,41.1,100.0,63.0,37.0,48.0,52.0
2018,HI,Hawaii-Burns,2050.0,11.7,88.3,47.9,52.0,72.0,75.0,25.0,44.4,55.6
2018,IA,Iowa-Carver,3871.0,9.5,90.5,44.3,55.7,152.0,65.1,34.9,50.7,49.3
2018,IL,Carle Illinois,1063.0,21.5,78.5,43.1,56.8,32.0,12.5,87.5,50.0,50.0
2018,IL,Chicago Med Franklin,12489.0,11.9,88.1,51.9,48.1,189.0,55.6,44.4,43.4,56.6
2018,IL,Chicago-Pritzker,5203.0,12.6,87.4,47.5,52.5,90.0,25.6,74.4,55.6,44.4
2018,IL,Illinois,6654.0,28.3,71.7,51.9,48.1,310.0,86.8,13.2,47.1,52.9
2018,IL,Loyola-Stritch,15015.0,11.5,88.5,51.9,48.1,165.0,30.9,69.1,64.8,35.2
2018,IL,Northwestern-Feinberg,7089.0,12.9,87.1,48.1,51.8,160.0,23.1,76.9,48.8,51.3
2018,IL,Rush,9099.0,16.5,83.5,52.5,47.5,144.0,36.1,63.9,51.4,48.6
2018,IL,Southern Illinois,1178.0,96.6,3.4,49.0,51.0,71.0,100.0,0.0,47.9,52.1
2018,IN,Indiana,6956.0,11.2,88.8,45.7,54.3,360.0,82.2,17.8,46.9,53.1
2018,KS,Kansas,3155.0,17.1,82.9,46.9,53.1,211.0,89.1,10.9,51.2,48.8
2018,KY,Kentucky,2660.0,18.2,81.8,45.7,54.2,166.0,89.2,10.8,51.2,48.8
2018,KY,Louisville,3558.0,13.3,86.7,45.3,54.6,162.0,71.0,29.0,43.2,56.8
2018,LA,LSU New Orleans,3379.0,21.9,78.1,53.2,46.8,192.0,91.7,8.3,46.4,53.6
2018,LA,LSU Shreveport,1959.0,34.8,65.2,52.6,47.4,136.0,97.1,2.9,51.5,48.5
2018,LA,Tulane,12102.0,3.7,96.3,50.9,49.1,191.0,15.2,84.8,48.2,51.8
2018,MA,Boston,9132.0,9.1,90.9,51.7,48.2,160.0,19.4,80.6,50.0,50.0
2018,MA,Harvard,7645.0,7.5,92.5,46.5,53.4,165.0,15.2,84.8,57.6,42.4
2018,MA,Massachusetts,3914.0,26.3,73.7,53.7,46.2,162.0,67.3,32.7,60.5,39.5
2018,MA,Tufts,12106.0,7.9,92.1,51.9,48.1,200.0,25.0,75.0,52.5,47.5
2018,MD,Johns Hopkins,6322.0,6.5,93.5,47.3,52.6,118.0,9.3,90.7,57.6,42.4
2018,MD,Maryland,4854.0,19.0,81.0,50.2,49.8,156.0,74.4,25.6,60.3,39.7
2018,MD,Uniformed Services-Hebert,3288.0,6.1,93.9,38.9,61.1,173.0,9.8,90.2,43.9,56.1
2018,MI,Central Michigan,7199.0,19.3,80.7,51.5,48.4,99.0,78.8,21.2,51.5,48.5
2018,MI,Michigan,7533.0,17.4,82.6,46.5,53.4,168.0,46.4,53.6,64.9,35.1
2018,MI,Michigan State,6441.0,26.2,73.8,50.6,49.4,190.0,71.1,28.9,61.1,38.9
2018,MI,Oakland Beaumont,8460.0,18.0,82.0,49.6,50.4,123.0,47.2,52.8,48.0,51.2
2018,MI,Wayne State,8652.0,20.4,79.6,49.0,51.0,288.0,63.9,36.1,51.4,48.6
2018,MI,Western Michigan-Stryker,3823.0,32.7,67.3,48.7,51.2,84.0,41.7,58.3,48.8,51.2
2018,MN,Mayo,9021.0,5.8,94.2,44.3,55.7,103.0,3.9,96.1,46.6,53.4
2018,MN,Minnesota,5874.0,16.2,83.8,48.7,51.2,240.0,85.4,14.6,56.3,43.8
2018,MO,Missouri Columbia,2671.0,20.8,79.2,50.7,49.2,112.0,84.8,15.2,52.7,47.3
2018,MO,Missouri Kansas City,1717.0,15.5,84.5,47.8,52.1,115.0,62.6,37.4,62.6,37.4
2018,MO,Saint Louis,7350.0,6.1,93.9,46.1,53.9,177.0,19.2,80.8,48.0,52.0
2018,MO,Washington U St Louis,4663.0,4.6,95.4,46.0,54.0,124.0,6.5,93.5,50.0,50.0
2018,MS,Mississippi,446.0,100.0,0.0,46.9,53.1,165.0,100.0,0.0,45.5,54.5
2018,NC,Duke,8141.0,6.8,93.2,47.9,52.1,129.0,18.6,81.4,58.1,41.9
2018,NC,East Carolina-Brody,1074.0,99.9,0.1,51.2,48.8,86.0,100.0,0.0,54.7,45.3
2018,NC,North Carolina,6921.0,15.8,84.2,50.0,49.9,190.0,80.0,20.0,52.6,47.4
2018,NC,Wake Forest,10449.0,9.2,90.8,49.1,50.9,140.0,32.1,67.9,50.0,50.0
2018,ND,North Dakota,1388.0,11.0,89.0,49.9,50.1,77.0,62.3,37.7,49.4,50.6
2018,NE,Creighton,6245.0,2.4,97.6,44.7,55.3,167.0,5.4,94.6,50.9,49.1
2018,NE,Nebraska,1865.0,15.2,84.8,48.8,51.1,126.0,88.1,11.9,42.9,57.1
2018,NH,Dartmouth-Geisel,7209.0,1.2,98.8,48.4,51.5,92.0,8.7,91.3,54.3,45.7
2018,NJ,Cooper Rowan,6690.0,18.5,81.5,53.6,46.4,107.0,68.2,31.8,47.7,52.3
2018,NJ,Rutgers New Jersey,4993.0,29.8,70.2,53.2,46.7,178.0,81.5,18.5,49.4,50.6
2018,NJ,Rutgers-RW Johnson,5476.0,27.1,72.9,54.2,45.7,179.0,79.3,20.7,53.1,46.9
2018,NJ,Hackensack Meridian,2100.0,24.8,75.2,47.5,52.5,60.0,50.0,50.0,43.3,56.7
2018,NM,New Mexico,1644.0,17.6,82.4,50.7,49.2,103.0,90.3,9.7,66.0,34.0
2018,NV,Nevada Las Vegas,1170.0,26.8,73.2,45.7,54.3,60.0,86.7,13.3,50.0,50.0
2018,NV,Nevada Reno,1368.0,22.5,77.5,45.8,54.1,70.0,81.4,18.6,57.1,42.9
2018,NY,Albany,9889.0,18.9,81.1,49.2,50.8,140.0,29.3,70.7,58.6,41.4
2018,NY,Buffalo-Jacobs,3695.0,53.6,46.4,49.3,50.6,180.0,88.3,11.7,48.3,51.7
2018,NY,CUNY,82.0,100.0,0.0,64.6,35.4,82.0,100.0,0.0,64.6,35.4
2018,NY,Columbia-Vagelos,7483.0,15.4,84.6,49.5,50.4,138.0,31.2,68.8,45.7,54.3
2018,NY,Cornell-Weill,5992.0,18.9,81.1,48.6,51.4,106.0,28.3,71.7,51.9,48.1
2018,NY,Einstein,7052.0,22.0,78.0,49.0,51.0,183.0,41.5,58.5,53.6,46.4
2018,NY,Mount Sinai-Icahn,6156.0,21.5,78.5,52.2,47.8,140.0,33.6,66.4,47.9,52.1
2018,NY,New York Medical,11649.0,17.6,82.4,50.8,49.1,210.0,41.4,58.6,55.2,44.8
2018,NY,NYU-Grossman,6056.0,19.3,80.7,50.5,49.4,101.0,30.7,69.3,57.4,42.6
2018,NY,Rochester,5324.0,24.4,75.6,47.8,52.1,103.0,37.9,62.1,52.4,47.6
2018,NY,SUNY Downstate,5390.0,44.6,55.4,53.0,46.9,203.0,80.3,19.7,49.8,50.2
2018,NY,SUNY Upstate,4299.0,49.9,50.1,51.7,48.2,169.0,82.2,17.8,47.3,52.7
2018,NY,Renaissance Stony Brook,4816.0,45.7,54.3,51.1,48.9,136.0,60.3,39.7,50.0,50.0
2018,NY,Zucker Hofstra Northwell,5342.0,31.2,68.8,50.1,49.8,99.0,58.6,41.4,49.5,50.5
2018,OH,Case Western Reserve,6645.0,11.4,88.6,46.1,53.8,215.0,14.9,85.1,54.4,45.6
2018,OH,Cincinnati,4311.0,25.7,74.3,45.1,54.9,179.0,48.6,51.4,57.0,43.0
2018,OH,Northeast Ohio,3426.0,27.8,72.2,51.0,48.9,145.0,93.8,6.2,52.4,46.9
2018,OH,Ohio State,7163.0,16.4,83.6,45.6,54.3,202.0,50.5,49.5,52.5,47.5
2018,OH,Toledo,3644.0,30.6,69.4,45.7,54.3,175.0,72.0,28.0,53.7,46.3
2018,OH,Wright State-Boonshoft,5171.0,21.7,78.3,50.3,49.6,120.0,55.0,45.0,56.7,43.3
2018,OK,Oklahoma,2281.0,16.7,83.3,47.3,52.7,165.0,89.7,10.3,41.2,58.8
2018,OR,Oregon,6522.0,7.2,92.8,50.3,49.6,160.0,66.9,33.1,55.6,43.1
2018,PA,Drexel,13529.0,8.5,91.5,51.2,48.7,256.0,38.3,61.7,49.6,50.4
2018,PA,Geisinger Commonwealth,5065.0,18.1,81.9,50.4,49.6,110.0,71.8,28.2,47.3,52.7
2018,PA,Jefferson-Kimmel,9907.0,11.1,88.9,49.5,50.4,268.0,31.0,69.0,48.9,51.1
2018,PA,Penn State,10655.0,10.8,89.2,49.5,50.4,152.0,39.5,60.5,48.7,51.3
2018,PA,Pennsylvania-Perelman,6711.0,9.5,90.5,48.7,51.2,152.0,19.1,80.9,53.3,46.7
2018,PA,Pittsburgh,6874.0,12.3,87.7,46.9,53.0,162.0,34.6,65.4,56.8,42.6
2018,PA,Temple-Katz,10063.0,11.7,88.3,50.5,49.4,200.0,46.0,54.0,54.0,46.0
2018,PR,Caribe,1065.0,43.2,56.8,50.9,49.0,75.0,89.3,10.7,44.0,56.0
2018,PR,Ponce,1474.0,32.2,67.8,50.6,49.3,94.0,71.3,28.7,42.6,57.4
2018,PR,Puerto Rico,806.0,55.1,44.9,50.6,49.3,110.0,98.2,1.8,40.9,59.1
2018,PR,San Juan Bautista,1347.0,30.4,69.6,53.0,46.9,61.0,67.2,32.8,63.9,36.1
2018,RI,Brown-Alpert,6988.0,1.0,99.0,54.0,46.0,143.0,7.7,92.3,50.3,49.7
2018,SC,MU South Carolina,4294.0,14.1,85.9,54.1,45.9,171.0,88.3,11.7,45.0,55.0
2018,SC,South Carolina Columbia,4456.0,11.4,88.6,53.3,46.7,100.0,75.0,25.0,50.0,50.0
2018,SC,South Carolina Greenville,3726.0,14.8,85.2,53.7,46.3,104.0,69.2,30.8,62.5,37.5
2018,SD,South Dakota-Sanford,824.0,19.1,80.9,48.4,51.6,67.0,85.1,14.9,35.8,64.2
2018,TN,East Tennessee-Quillen,2251.0,29.2,70.8,50.5,49.5,72.0,87.5,12.5,58.3,41.7
2018,TN,Meharry,7068.0,4.3,95.7,59.3,40.7,113.0,15.0,85.0,54.0,46.0
2018,TN,Tennessee,1941.0,38.8,61.2,48.2,51.8,170.0,94.7,5.3,42.4,57.6
2018,TN,Vanderbilt,5636.0,5.3,94.7,47.7,52.3,93.0,10.8,89.2,51.6,48.4
2018,TX,Baylor,7618.0,23.9,76.1,49.3,50.7,186.0,83.3,16.7,52.7,47.3
2018,TX,Texas A & M,4869.0,77.8,22.2,49.5,50.4,126.0,93.7,6.3,49.2,50.8
2018,TX,Texas Tech,4647.0,78.3,21.7,48.8,51.2,180.0,90.6,9.4,57.8,42.2
2018,TX,Texas Tech-Foster,3982.0,82.2,17.8,49.2,50.7,100.0,97.0,3.0,51.0,49.0
2018,TX,UT Austin-Dell,4790.0,77.1,22.9,49.7,50.3,50.0,90.0,10.0,64.0,36.0
2018,TX,UT Houston-McGovern,5152.0,76.1,23.9,49.9,50.0,240.0,95.4,4.6,53.8,46.3
2018,TX,UT Medical Branch,4987.0,78.4,21.6,49.5,50.4,230.0,96.5,3.5,49.6,50.4
2018,TX,UT Rio Grande Valley,4136.0,80.2,19.8,49.3,50.6,54.0,92.6,7.4,48.1,51.9
2018,TX,UT San Antonio-Long,5241.0,75.3,24.7,49.6,50.4,216.0,84.3,15.7,46.3,53.7
2018,TX,UT Southwestern,5164.0,73.8,26.2,48.9,51.0,230.0,83.9,16.1,50.4,49.6
2018,UT,Utah,4227.0,12.9,87.1,44.5,55.4,125.0,72.0,28.0,50.4,48.8
2018,VA,Eastern Virginia,5590.0,20.0,80.0,47.6,52.3,151.0,52.3,47.7,48.3,51.7
2018,VA,Virginia,4729.0,18.7,81.3,46.6,53.4,156.0,44.2,55.8,44.9,55.1
2018,VA,Virginia Commonwealth,8138.0,14.3,85.7,48.4,51.6,184.0,57.1,42.9,52.2,47.8
2018,VA,Virginia Tech Carilion,3972.0,20.2,79.8,47.5,52.5,43.0,46.5,53.5,48.8,51.2
2018,VT,Vermont-Larner,5607.0,1.7,98.3,47.9,52.1,119.0,24.4,75.6,65.5,33.6
2018,WA,U Washington,9024.0,10.6,89.4,50.6,49.4,271.0,51.3,48.7,56.1,43.9
2018,WA,Washington State-Floyd,1194.0,67.1,32.9,48.7,51.3,60.0,95.0,5.0,60.0,40.0
2018,WI,MC Wisconsin,7611.0,9.5,90.5,46.6,53.4,250.0,55.6,44.4,54.4,45.6
2018,WI,Wisconsin,5458.0,12.4,87.6,45.7,54.3,171.0,71.9,28.1,40.9,59.1
2018,WV,Marshall-Edwards,1996.0,9.5,90.5,51.6,48.4,79.0,78.5,21.5,54.4,45.6
2018,WV,West Virginia,5288.0,4.3,95.7,45.0,55.0,112.0,66.1,33.9,48.2,51.8
2019,AL,Alabama,4373.0,11.5,88.5,52.6,47.4,186.0,85.5,14.5,48.4,51.6
2019,AL,South Alabama,1554.0,27.7,72.3,48.5,51.5,74.0,87.8,12.2,56.8,43.2
2019,AR,Arkansas,2566.0,14.0,86.0,47.8,52.2,172.0,91.3,8.7,47.7,52.3
2019,AZ,Arizona,9940.0,8.0,92.0,50.6,49.3,119.0,79.0,21.0,48.7,51.3
2019,AZ,Arizona Phoenix,5835.0,13.4,86.6,51.0,48.9,80.0,61.3,38.8,52.5,47.5
2019,CA,California,5494.0,50.3,49.7,53.8,46.1,98.0,83.7,16.3,42.9,57.1
2019,CA,California Northstate,4184.0,62.2,37.8,53.1,46.8,96.0,90.6,9.4,47.9,52.1
2019,CA,Loma Linda,6318.0,37.2,62.8,52.2,47.8,168.0,43.5,56.5,47.0,53.0
2019,CA,Southern Cal-Keck,8041.0,47.9,52.1,49.7,50.2,186.0,82.3,17.7,52.2,47.8
2019,CA,Stanford,7506.0,32.6,67.4,48.5,51.4,90.0,37.8,62.2,50.0,50.0
2019,CA,UC Davis,7161.0,65.1,34.9,52.5,47.4,123.0,99.2,0.8,64.2,35.8
2019,CA,UC Irvine,6281.0,71.5,28.5,50.7,49.2,104.0,85.6,14.4,49.0,51.0
2019,CA,UC Riverside,5902.0,71.5,28.5,52.3,47.5,77.0,100.0,0.0,59.7,40.3
2019,CA,UC San Diego,7398.0,57.0,43.0,50.7,49.2,134.0,85.8,14.2,58.2,41.8
2019,CA,UC San Francisco,7900.0,44.8,55.2,50.3,49.5,171.0,77.8,22.2,53.8,46.2
2019,CA,UCLA-Geffen,13101.0,44.0,56.0,52.4,47.5,180.0,62.2,37.8,56.1,43.9
2019,CO,Colorado,8666.0,8.8,91.2,49.2,50.7,182.0,47.3,52.7,56.6,43.4
2019,CT,Connecticut,3286.0,16.4,83.6,53.5,46.4,110.0,76.4,23.6,54.5,45.5
2019,CT,Quinnipiac-Netter,7701.0,5.4,94.6,51.8,48.1,94.0,25.5,74.5,66.0,34.0
2019,CT,Yale,5776.0,4.3,95.7,48.6,51.3,104.0,15.4,84.6,51.0,49.0
2019,DC,George Washington,14997.0,0.5,99.5,54.3,45.6,184.0,3.3,96.7,53.3,46.7
2019,DC,Georgetown,13149.0,0.5,99.5,52.8,47.1,203.0,3.4,96.6,53.2,46.8
2019,DC,Howard,9093.0,0.5,99.5,60.0,40.0,119.0,5.0,95.0,56.3,43.7
2019,FL,FIU-Wertheim,4672.0,53.4,46.6,53.2,46.7,122.0,81.1,18.9,57.4,42.6
2019,FL,Florida,4499.0,52.2,47.8,50.7,49.3,137.0,87.6,12.4,54.7,45.3
2019,FL,Florida Atlantic-Schmidt,3586.0,60.8,39.2,51.3,48.7,66.0,42.4,57.6,60.6,39.4
2019,FL,Florida State,7313.0,38.0,62.0,53.8,46.2,120.0,96.7,3.3,58.3,41.7
2019,FL,Miami-Miller,9175.0,23.9,76.1,48.5,51.4,207.0,56.5,43.5,54.1,45.9
